transaction_id,transaction_type_id,account_id,transaction_date,from_account,to_account,amount_base_curr,amount_usd,currency_code,currency_rate,notes,load_date,load_id
9LV433V36O722A661S,102,140,2018-05-01,9751-3893-307,5788-8749-683,554232,593028.24,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
9GI475U09G933G346D,102,140,2018-06-01,9751-3893-307,4778-7571-461,732388,783655.16,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
5HE340D51A686A388L,102,141,2016-01-01,2661-2798-739,7582-5237-047,337386,361003.02,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
2TN640I70R173O098O,102,141,2016-02-01,2661-2798-739,1404-6803-057,286934,307019.38,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
9AB603Y42F137A975Z,102,141,2016-03-01,2661-2798-739,5431-8076-366,145215,155380.05,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
9HW195K12A117R618I,102,141,2016-04-01,2661-2798-739,9975-0572-886,545660,583856.2,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
2GI873W23T139U173P,102,141,2016-05-01,2661-2798-739,1826-3244-457,483188,517011.16,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
8KW963T92T913Z976H,102,141,2016-06-01,2661-2798-739,1373-4166-311,481103,514780.21,EUR,1.07,This was a credit card statement repayment,2017-03-01,0
9SB074I45K300L941V,102,141,2016-07-01,2661-2798-739,8003-1464-483,993420,1062959.4,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
7KL789D76U368T365K,102,141,2016-08-01,2661-2798-739,7703-6885-245,904882,968223.74,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
9ST582R62I490D861C,102,141,2016-09-01,2661-2798-739,3794-5251-130,741181,793063.67,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
1JD219F02R124Z356S,102,141,2016-10-01,2661-2798-739,7651-8952-057,433705,464064.35,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
5JQ548F97Y717T156G,102,141,2016-11-01,2661-2798-739,7377-1108-507,248267,265645.69,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
2KX185E51O069D348U,102,141,2016-12-01,2661-2798-739,8300-1646-706,140194,150007.58,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
0JL716S50F753C322R,102,141,2017-01-01,2661-2798-739,0764-5180-919,114472,122485.04,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
5EJ472F26R188K755O,102,141,2017-02-01,2661-2798-739,6454-6463-264,8232,8808.24,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
6JN945O89S928N087X,102,141,2017-03-01,2661-2798-739,0844-7476-094,566361,606006.27,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
0KS848R21C724H215L,102,141,2017-04-01,2661-2798-739,3564-5973-758,280615,300258.05,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
5PP533N89V349I109N,102,141,2017-05-01,2661-2798-739,6677-0065-081,43743,46805.01,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
3FI600Y70H291I453N,102,141,2017-06-01,2661-2798-739,1721-4134-019,836787,895362.09,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
4DP383V93P249P116Y,102,141,2017-07-01,2661-2798-739,6384-7827-597,318907,341230.49,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
3IL365N00V830G779U,102,141,2017-08-01,2661-2798-739,9751-3893-307,581332,622025.24,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
6WE716K08O279P722V,102,141,2017-09-01,2661-2798-739,2661-2798-739,699612,748584.84,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
0TV179S08U897D431F,102,141,2017-10-01,2661-2798-739,8873-0393-292,652679,698366.53,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
5MN679P51F854J991L,102,141,2017-11-01,2661-2798-739,0658-0776-898,696332,745075.24,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
6YG956J92V283T030I,102,141,2017-12-01,2661-2798-739,7824-7932-594,866934,927619.38,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
6YX457Q33C643D767Q,102,141,2018-01-01,2661-2798-739,9718-6001-352,464416,496925.12,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
2KO491D15M586Y061G,102,141,2018-02-01,2661-2798-739,0325-7292-052,311072,332847.04,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
9NL211B87C335P756P,102,141,2018-03-01,2661-2798-739,8544-1329-511,109880,117571.6,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
3KT162R92U055D563B,102,141,2018-04-01,2661-2798-739,5410-2177-912,821003,878473.21,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
8WT461I47K694O930S,102,141,2018-05-01,2661-2798-739,5788-8749-683,301749,322871.43,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
6NM087J40G867X707I,102,141,2018-06-01,2661-2798-739,4778-7571-461,777948,832404.36,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
5LE437D19G481T365W,102,142,2016-01-01,8873-0393-292,7582-5237-047,909575,973245.25,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
8SO677U96W218O918H,102,142,2016-02-01,8873-0393-292,1404-6803-057,655219,701084.33,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
4FM679W91G593M252L,102,142,2016-03-01,8873-0393-292,5431-8076-366,17467,18689.69,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
8GL293Y01U035I138D,102,142,2016-04-01,8873-0393-292,9975-0572-886,374232,400428.24,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
9RZ019N14X598Q423C,102,142,2016-05-01,8873-0393-292,1826-3244-457,63085,67500.95,EUR,1.07,This was a transfer from one account to a joint account,2017-03-01,0
5HQ521F66A680I609J,102,142,2016-06-01,8873-0393-292,1373-4166-311,304625,67017.5,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1HG346O89P543H525F,102,142,2016-07-01,8873-0393-292,8003-1464-483,13544,2979.68,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0ZV040T43I354D342N,102,142,2016-08-01,8873-0393-292,7703-6885-245,407315,89609.3,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0FB386C24D835K768Y,102,142,2016-09-01,8873-0393-292,3794-5251-130,670537,147518.14,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6EE158M75M851W703E,102,142,2016-10-01,8873-0393-292,7651-8952-057,704472,154983.84,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0GS404Y95S145N494L,102,142,2016-11-01,8873-0393-292,7377-1108-507,782441,172137.02,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
2WW188Y60K975P023U,102,142,2016-12-01,8873-0393-292,8300-1646-706,585005,128701.1,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
9YX874Y31W436E497V,102,142,2017-01-01,8873-0393-292,0764-5180-919,885458,194800.76,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
8LY270U99D870F266L,102,142,2017-02-01,8873-0393-292,6454-6463-264,874729,192440.38,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0GT900F04J462Y729P,102,142,2017-03-01,8873-0393-292,0844-7476-094,994472,218783.84,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
2CS737W10T207P234G,102,142,2017-04-01,8873-0393-292,3564-5973-758,361220,79468.4,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
3ZY443A48Y526F386X,102,142,2017-05-01,8873-0393-292,6677-0065-081,679072,149395.84,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
7ZI956P15I742V371H,102,142,2017-06-01,8873-0393-292,1721-4134-019,383314,84329.08,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
4RJ239Y72E942M562L,102,142,2017-07-01,8873-0393-292,6384-7827-597,429711,94536.42,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5FT873R02W652D081R,102,142,2017-08-01,8873-0393-292,9751-3893-307,380391,83686.02,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
6UI146Y73P808D646G,102,142,2017-09-01,8873-0393-292,2661-2798-739,394838,86864.36,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1EC717W01R781N975M,102,142,2017-10-01,8873-0393-292,8873-0393-292,431600,94952,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
7SG969X37G526S586S,102,142,2017-11-01,8873-0393-292,0658-0776-898,21678,4769.16,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
2QY425Z60K578T509N,102,142,2017-12-01,8873-0393-292,7824-7932-594,328136,72189.92,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0HA033P40V901O971J,102,142,2018-01-01,8873-0393-292,9718-6001-352,220508,48511.76,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
9GL579L02A954W430S,102,142,2018-02-01,8873-0393-292,0325-7292-052,355750,78265,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
7CB915K44I839Y101E,102,142,2018-03-01,8873-0393-292,8544-1329-511,334178,73519.16,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
0UT343X00Q521K960Z,102,142,2018-04-01,8873-0393-292,5410-2177-912,452907,99639.54,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
8SN428O17P704I097L,102,142,2018-05-01,8873-0393-292,5788-8749-683,894724,196839.28,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5FZ738E92C126G222D,102,142,2018-06-01,8873-0393-292,4778-7571-461,705574,155226.28,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
1FW442I81U284J901R,102,143,2016-01-01,0658-0776-898,7582-5237-047,225562,49623.64,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
2GA998Z44L740C723E,102,143,2016-02-01,0658-0776-898,1404-6803-057,213799,47035.78,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
5DL422H51S375F866N,102,143,2016-03-01,0658-0776-898,5431-8076-366,373232,82111.04,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
4GU114X25L133X977Z,102,143,2016-04-01,0658-0776-898,9975-0572-886,779656,171524.32,MYR,0.22,A family member from outside US made this transfer to his US resident kin,2017-03-01,0
8NW189I65S413O446Q,102,143,2016-05-01,0658-0776-898,1826-3244-457,176850,176850,USD,1,This was a transaction made to a freelancer,2017-03-01,0
2MH549C35I349N574N,102,143,2016-06-01,0658-0776-898,1373-4166-311,184169,184169,USD,1,This was a transaction made to a freelancer,2017-03-01,0
9HO173E95I683I938Q,102,143,2016-07-01,0658-0776-898,8003-1464-483,386126,386126,USD,1,This was a transaction made to a freelancer,2017-03-01,0
6JP362I97I902L304N,102,143,2016-08-01,0658-0776-898,7703-6885-245,932679,932679,USD,1,This was a transaction made to a freelancer,2017-03-01,0
3GE005V65O301R614Q,102,143,2016-09-01,0658-0776-898,3794-5251-130,511650,511650,USD,1,This was a transaction made to a freelancer,2017-03-01,0
4RQ879Y70V646K616K,102,143,2016-10-01,0658-0776-898,7651-8952-057,784465,784465,USD,1,This was a transaction made to a freelancer,2017-03-01,0
4AD654T90M570D780Y,102,143,2016-11-01,0658-0776-898,7377-1108-507,542804,542804,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7BX832E54P765Q561H,102,143,2016-12-01,0658-0776-898,8300-1646-706,269546,269546,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7OA472P54X143V936C,102,143,2017-01-01,0658-0776-898,0764-5180-919,555813,555813,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7QH579H31C063X896O,102,143,2017-02-01,0658-0776-898,6454-6463-264,96364,96364,USD,1,This was a transaction made to a freelancer,2017-03-01,0
6WC417F60B115A083M,102,143,2017-03-01,0658-0776-898,0844-7476-094,72177,72177,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1NO322G74Z354X568B,102,143,2017-04-01,0658-0776-898,3564-5973-758,384435,384435,USD,1,This was a transaction made to a freelancer,2017-03-01,0
3AK489P57I925X628Y,102,143,2017-05-01,0658-0776-898,6677-0065-081,601236,601236,USD,1,This was a transaction made to a freelancer,2017-03-01,0
6TO635X01W573Y888S,102,143,2017-06-01,0658-0776-898,1721-4134-019,239218,239218,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1BF579S32Q599Y312V,102,143,2017-07-01,0658-0776-898,6384-7827-597,983875,983875,USD,1,This was a transaction made to a freelancer,2017-03-01,0
8KF117B67G223T332C,102,143,2017-08-01,0658-0776-898,9751-3893-307,139542,139542,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1TC486H39L940O499I,102,143,2017-09-01,0658-0776-898,2661-2798-739,503777,503777,USD,1,This was a transaction made to a freelancer,2017-03-01,0
9OY006S06K819E287N,102,143,2017-10-01,0658-0776-898,8873-0393-292,410816,410816,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1RL536B66B475X003T,102,143,2017-11-01,0658-0776-898,0658-0776-898,521692,521692,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1DH972J94V506D564I,102,143,2017-12-01,0658-0776-898,7824-7932-594,44575,44575,USD,1,This was a transaction made to a freelancer,2017-03-01,0
3BB497M46F127N695T,102,143,2018-01-01,0658-0776-898,9718-6001-352,927548,927548,USD,1,This was a transaction made to a freelancer,2017-03-01,0
5SW460S36X156V133V,102,143,2018-02-01,0658-0776-898,0325-7292-052,901968,901968,USD,1,This was a transaction made to a freelancer,2017-03-01,0
6JS895R14I005K876A,102,143,2018-03-01,0658-0776-898,8544-1329-511,148822,148822,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1AO435X35D613M386I,102,143,2018-04-01,0658-0776-898,5410-2177-912,452948,452948,USD,1,This was a transaction made to a freelancer,2017-03-01,0
2CV793K31Y473B885S,102,143,2018-05-01,0658-0776-898,5788-8749-683,933584,933584,USD,1,This was a transaction made to a freelancer,2017-03-01,0
4JV147S42T894C818H,102,143,2018-06-01,0658-0776-898,4778-7571-461,821969,821969,USD,1,This was a transaction made to a freelancer,2017-03-01,0
4XV985H17B092X150I,102,144,2016-01-01,7824-7932-594,7582-5237-047,969456,969456,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7ZF531N42E217U736J,102,144,2016-02-01,7824-7932-594,1404-6803-057,83303,83303,USD,1,This was a transaction made to a freelancer,2017-03-01,0
1QW636U94E088B181H,102,144,2016-03-01,7824-7932-594,5431-8076-366,33879,33879,USD,1,This was a transaction made to a freelancer,2017-03-01,0
7BL842H03P955S553B,102,144,2016-04-01,7824-7932-594,9975-0572-886,337009,337009,USD,1,This was a transaction made to a freelancer,2017-03-01,0
6CH489B68X859Q060Q,102,144,2016-05-01,7824-7932-594,1826-3244-457,128325,128325,USD,1,This was a transaction made to a freelancer,2017-03-01,0
3GG315O25I440R648G,102,144,2016-06-01,7824-7932-594,1373-4166-311,574795,574795,USD,1,This installment was made to pay off debt,2017-03-01,0
7JZ066N34T662E057H,102,144,2016-07-01,7824-7932-594,8003-1464-483,99174,99174,USD,1,This installment was made to pay off debt,2017-03-01,0
6WR645D65N569P475S,102,144,2016-08-01,7824-7932-594,7703-6885-245,455589,455589,USD,1,This installment was made to pay off debt,2017-03-01,0
7BE438K82N763C777R,102,144,2016-09-01,7824-7932-594,3794-5251-130,496827,496827,USD,1,This installment was made to pay off debt,2017-03-01,0
7LN361P32P975W127U,102,144,2016-10-01,7824-7932-594,7651-8952-057,858832,858832,USD,1,This installment was made to pay off debt,2017-03-01,0
0BD471B70K059O378E,102,144,2016-11-01,7824-7932-594,7377-1108-507,913606,913606,USD,1,This installment was made to pay off debt,2017-03-01,0
7KZ862Y76Z882K958A,102,144,2016-12-01,7824-7932-594,8300-1646-706,278986,278986,USD,1,This installment was made to pay off debt,2017-03-01,0
3PV050H30Q233J739J,102,144,2017-01-01,7824-7932-594,0764-5180-919,804164,804164,USD,1,This installment was made to pay off debt,2017-03-01,0
3CX403V35O815O008C,102,144,2017-02-01,7824-7932-594,6454-6463-264,472550,472550,USD,1,This installment was made to pay off debt,2017-03-01,0
0DY274Z98Y367T900W,102,144,2017-03-01,7824-7932-594,0844-7476-094,482196,482196,USD,1,This installment was made to pay off debt,2017-03-01,0
1BF075T10F400U578P,102,144,2017-04-01,7824-7932-594,3564-5973-758,553521,553521,USD,1,This installment was made to pay off debt,2017-03-01,0
2LE335H30Y171C348K,102,144,2017-05-01,7824-7932-594,6677-0065-081,401433,401433,USD,1,This installment was made to pay off debt,2017-03-01,0
0YY537U50D148H719O,102,144,2017-06-01,7824-7932-594,1721-4134-019,400991,400991,USD,1,This installment was made to pay off debt,2017-03-01,0
3QH461M02A843D616N,102,144,2017-07-01,7824-7932-594,6384-7827-597,644779,644779,USD,1,This installment was made to pay off debt,2017-03-01,0
